1948-01-20;1948;[1940, 1950[
1948-07-28;1948;[1940, 1950[
1948-11-15;1948;[1940, 1950[
1949-01-19;1949;[1940, 1950[
1949-03-28;1949;[1940, 1950[
1949-07-15;1949;[1940, 1950[
1949-09-03;1949;[1940, 1950[
1950-01-19;1950;[1950, 1960[
1950-06-09;1950;[1950, 1960[
1950-07-16;1950;[1950, 1960[
1950-12-17;1950;[1950, 1960[
1951-01-19;1951;[1950, 1960[
1951-02-17;1951;[1950, 1960[
1951-08-12;1951;[1950, 1960[
1951-09-30;1951;[1950, 1960[
1951-11-28;1951;[1950, 1960[
1952-01-19;1952;[1950, 1960[
1952-05-11;1952;[1950, 1960[
1952-06-05;1952;[1950, 1960[
1952-11-17;1952;[1950, 1960[
1952-12-12;1952;[1950, 1960[
1953-01-18;1953;[1950, 1960[
1953-02-23;1953;[1950, 1960[
1954-01-18;1954;[1950, 1960[
1954-06-21;1954;[1950, 1960[
1954-07-21;1954;[1950, 1960[
1954-09-29;1954;[1950, 1960[
1955-01-18;1955;[1950, 1960[
1955-02-25;1955;[1950, 1960[
1955-05-01;1955;[1950, 1960[
1955-06-02;1955;[1950, 1960[
1955-08-17;1955;[1950, 1960[
1956-01-18;1956;[1950, 1960[
1956-03-22;1956;[1950, 1960[
1956-06-25;1956;[1950, 1960[
1956-08-07;1956;[1950, 1960[
1956-09-22;1956;[1950, 1960[
1956-10-27;1956;[1950, 1960[
1957-01-17;1957;[1950, 1960[
1957-08-25;1957;[1950, 1960[
1958-01-17;1958;[1950, 1960[
1958-07-01;1958;[1950, 1960[
1958-11-26;1958;[1950, 1960[
1958-12-22;1958;[1950, 1960[
1959-01-17;1959;[1950, 1960[
1959-10-29;1959;[1950, 1960[
1959-12-21;1959;[1950, 1960[
1960-01-17;1960;[1960, 1970[
1960-03-15;1960;[1960, 1970[
1960-05-26;1960;[1960, 1970[
1960-10-13;1960;[1960, 1970[
1961-01-16;1961;[1960, 1970[
1961-01-30;1961;[1960, 1970[
1961-12-25;1961;[1960, 1970[
1962-01-02;1962;[1960, 1970[
1962-01-12;1962;[1960, 1970[
1962-01-16;1962;[1960, 1970[
1962-03-28;1962;[1960, 1970[
1962-12-19;1962;[1960, 1970[
1963-01-16;1963;[1960, 1970[
1963-05-15;1963;[1960, 1970[
1963-06-03;1963;[1960, 1970[
1964-01-16;1964;[1960, 1970[
1964-07-07;1964;[1960, 1970[
1964-12-05;1964;[1960, 1970[
1965-01-15;1965;[1960, 1970[
1965-08-07;1965;[1960, 1970[
1965-09-20;1965;[1960, 1970[
1965-10-11;1965;[1960, 1970[
1965-11-05;1965;[1960, 1970[
1966-01-15;1966;[1960, 1970[
1966-03-04;1966;[1960, 1970[
1966-05-15;1966;[1960, 1970[
1967-01-15;1967;[1960, 1970[
1967-01-17;1967;[1960, 1970[
1967-04-12;1967;[1960, 1970[
1967-05-12;1967;[1960, 1970[
1967-10-28;1967;[1960, 1970[
1968-01-15;1968;[1960, 1970[
1968-01-26;1968;[1960, 1970[
1968-05-17;1968;[1960, 1970[
1968-06-04;1968;[1960, 1970[
1968-11-22;1968;[1960, 1970[
1969-01-14;1969;[1960, 1970[
1970-01-14;1970;[1970, 1980[
1970-02-27;1970;[1970, 1980[
1970-06-08;1970;[1970, 1980[
1970-07-07;1970;[1970, 1980[
1970-08-16;1970;[1970, 1980[
1970-12-12;1970;[1970, 1980[
1971-01-14;1971;[1970, 1980[
1971-02-12;1971;[1970, 1980[
1972-01-14;1972;[1970, 1980[
1972-03-29;1972;[1970, 1980[
1972-08-24;1972;[1970, 1980[
1973-01-13;1973;[1970, 1980[
1974-01-13;1974;[1970, 1980[
1974-03-15;1974;[1970, 1980[
1974-04-21;1974;[1970, 1980[
1974-12-01;1974;[1970, 1980[
1975-01-13;1975;[1970, 1980[
1976-01-13;1976;[1970, 1980[
1977-01-12;1977;[1970, 1980[
1978-01-12;1978;[1970, 1980[
1979-01-11;1979;[1970, 1980[
1979-01-12;1979;[1970, 1980[
1980-01-12;1980;[1980, 1990[
1980-09-26;1980;[1980, 1990[
1981-01-11;1981;[1980, 1990[
1981-07-23;1981;[1980, 1990[
1981-09-13;1981;[1980, 1990[
1981-10-19;1981;[1980, 1990[
1982-01-11;1982;[1980, 1990[
1983-01-11;1983;[1980, 1990[
1983-10-16;1983;[1980, 1990[
1984-01-11;1984;[1980, 1990[
1984-03-27;1984;[1980, 1990[
1984-06-21;1984;[1980, 1990[
1985-01-10;1985;[1980, 1990[
1985-06-12;1985;[1980, 1990[
1986-01-10;1986;[1980, 1990[
1986-01-16;1986;[1980, 1990[
1987-01-10;1987;[1980, 1990[
1987-06-11;1987;[1980, 1990[
1988-01-10;1988;[1980, 1990[
1989-01-09;1989;[1980, 1990[
1989-05-11;1989;[1980, 1990[
1990-01-09;1990;[1990, 2000[
1990-01-29;1990;[1990, 2000[
1991-01-09;1991;[1990, 2000[
1991-06-09;1991;[1990, 2000[
1991-08-15;1991;[1990, 2000[
1992-01-09;1992;[1990, 2000[
1992-02-18;1992;[1990, 2000[
1992-06-16;1992;[1990, 2000[
1993-01-08;1993;[1990, 2000[
1994-01-08;1994;[1990, 2000[
1995-01-08;1995;[1990, 2000[
1995-07-15;1995;[1990, 2000[
1996-01-08;1996;[1990, 2000[
1997-01-07;1997;[1990, 2000[
1998-01-07;1998;[1990, 2000[
1999-01-07;1999;[1990, 2000[
2000-01-07;2000;[2000, 2010[
2001-01-06;2001;[2000, 2010[
2002-01-06;2002;[2000, 2010[
2003-01-06;2003;[2000, 2010[
2004-01-06;2004;[2000, 2010[
2005-01-05;2005;[2000, 2010[
2006-01-05;2006;[2000, 2010[
2007-01-05;2007;[2000, 2010[
2008-01-05;2008;[2000, 2010[
2009-01-04;2009;[2000, 2010[
2010-01-04;2010;[2010, 2020[
2011-01-04;2011;[2010, 2020[
2012-01-04;2012;[2010, 2020[
2013-01-03;2013;[2010, 2020[
2014-01-03;2014;[2010, 2020[
2015-01-03;2015;[2010, 2020[
2016-01-03;2016;[2010, 2020[
2017-01-02;2017;[2010, 2020[
2018-01-02;2018;[2010, 2020[
2019-01-02;2019;[2010, 2020[
2020-01-02;2020;[2020, 2030[
2021-01-01;2021;[2020, 2030[
2022-01-01;2022;[2020, 2030[
2023-01-01;2023;[2020, 2030[
